account_id,geo_id,account_name,domain,industry,company_size,crm_owner_id,lifecycle_stage,created_at,updated_at
af51458e-b813-4d41-81e1-b9fe7263ad97,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Company_902,company902.com,SaaS,1-10,0e582399-64bf-4258-86be-be52b5014c37,Expansion,2022-03-12 16:56:53,2024-05-18 03:27:21
0f910b40-c7e3-4004-b1f4-93cb35c92d71,c133e573-2208-4233-91cd-3d742dfb8915,Company_903,company903.com,Fintech,11-50,f76eaefc-02a0-4797-879c-b8bcf62b9a0a,Churned,2022-03-26 16:52:38,2022-12-04 02:57:44
9a0067de-b4d8-410d-8d21-8ae77f413c3b,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_904,company904.com,Healthcare,200-1000,d71c75ee-a85d-47d8-a9e5-3084e4fd81b6,Lead,2024-05-09 14:43:03,2024-01-15 17:06:41
46c239cf-b037-41b5-ae73-d7438a1a2a3a,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_905,company905.com,Healthcare,1-10,88552613-4fa9-4dd8-912e-ddb543e969e5,Churned,2023-03-30 19:38:36,2022-11-21 11:56:58
45a82a63-a9e3-424e-86d4-60abcd6f43db,923fe915-37eb-4281-ba65-655838745c18,Company_906,company906.com,Healthcare,1-10,0b8b9389-49bf-4bfe-9ffc-dece3ec0c133,Customer,2024-12-19 09:36:17,2023-06-02 05:48:33
a48868e5-411f-4a87-9de0-781e6b07545e,9b32730c-197d-4128-9e8f-a9c485970207,Company_907,company907.com,SaaS,11-50,8de6eeca-df05-4c12-bbe5-86f76a0f3832,Expansion,2022-07-16 04:02:26,2023-04-16 23:40:07
d28c6dfc-d3e2-46a6-806b-004e40c417c5,c133e573-2208-4233-91cd-3d742dfb8915,Company_908,company908.com,SaaS,200-1000,8c966dc5-6602-4227-a1fa-bb73a6762ce0,Customer,2024-09-17 21:30:15,2022-01-24 19:40:55
72d98cb6-719a-4246-82db-a08e5c6e3f29,c133e573-2208-4233-91cd-3d742dfb8915,Company_909,company909.com,E-commerce,1-10,5069126f-0c0f-4efd-b975-cc4128405c24,Customer,2024-02-02 13:17:03,2022-11-26 00:45:57
26404118-7c4f-4561-ac3e-d88840d4068b,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,Company_910,company910.com,Fintech,200-1000,394220d0-fe7f-42b3-9bc3-6eba674bf7cb,Customer,2022-06-09 08:44:40,2022-10-23 04:35:48
e7209bb8-15ed-4638-b4b6-94d675442087,ca6a3dd3-f966-452a-80ca-0cc1486d9554,Company_911,company911.com,E-commerce,200-1000,38885e4d-618a-4032-8430-c68cc498a123,Expansion,2022-01-20 01:17:14,2022-07-02 05:51:53
217ac390-589e-4df3-a916-b46ef1289e7e,a58288c3-b609-4d9e-976f-0788fc350808,Company_912,company912.com,Fintech,200-1000,04427370-8137-441f-83d8-660d27a94eb9,Churned,2024-06-10 18:39:55,2024-01-14 23:27:51
ad6659b4-cadb-4ebd-b41e-44ee977558b4,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_913,company913.com,SaaS,11-50,b6a04f8e-2fbd-4515-aa49-fe0b6db3537a,Customer,2023-03-18 16:56:18,2023-01-12 20:31:45
c9103959-da69-4f49-9503-204bbeaa9d6d,a58288c3-b609-4d9e-976f-0788fc350808,Company_914,company914.com,Healthcare,51-200,c469e182-fcf7-4349-80dc-ce4cad2584f8,Expansion,2023-12-31 04:23:11,2024-12-16 14:49:39
3a938e5b-c70b-4051-82aa-5a1e74df96aa,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_915,company915.com,E-commerce,51-200,22037e0d-487c-433e-a43f-2e9fd9324082,Lead,2024-01-14 15:45:33,2024-07-27 21:43:20
862c0ccc-4d2e-4130-b444-19684f9f359b,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_916,company916.com,Healthcare,1-10,f0ad0950-30d3-4306-8a12-d65d30ad0a71,Expansion,2023-11-16 05:52:01,2024-12-29 06:23:40
983e7815-fdfd-4185-9220-b8b03cfffa08,f97e321b-ac65-4057-a901-09668427a33d,Company_917,company917.com,E-commerce,200-1000,9ccc9770-7bbc-4e11-bc35-d21f1173e3c7,Lead,2023-06-14 06:26:16,2022-11-14 16:48:09
dafdd48a-8be7-454a-b60c-1d365a9af7c2,449be6aa-4bbd-4733-b7e2-79353d4d7005,Company_918,company918.com,SaaS,11-50,78393b0c-b12d-4100-a434-d23d0627993e,Expansion,2022-10-14 09:34:32,2023-09-09 03:30:53
4c0e33a4-ffc6-4b88-9c14-9e4edbaacd88,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_919,company919.com,SaaS,200-1000,0a4ee897-8388-43e2-81eb-412fd19e9cf3,Churned,2022-03-21 19:27:46,2023-01-07 18:54:17
3023230f-0eef-4dc2-a24b-dab4857cc5df,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Company_920,company920.com,SaaS,200-1000,7e1751f5-24eb-4b1e-859b-ae714182171b,Customer,2023-01-28 05:04:35,2024-05-07 15:00:28
f436f2aa-59e1-43f2-a1d7-2d4728ff704e,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_921,company921.com,E-commerce,11-50,c0eae571-e208-4adb-af22-df5b20cadf57,Churned,2024-01-13 03:02:06,2023-05-15 14:40:35
60a1738c-3b72-42d7-8663-c3ef14e0ca97,5050f307-f787-4047-8d37-2cedc48c3557,Company_922,company922.com,Fintech,51-200,7e1751f5-24eb-4b1e-859b-ae714182171b,Expansion,2022-06-27 05:28:36,2023-03-16 17:12:42
0dcce53c-3381-4291-983e-b9f02e105695,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_923,company923.com,E-commerce,200-1000,22037e0d-487c-433e-a43f-2e9fd9324082,Customer,2022-04-12 12:10:47,2023-08-15 08:05:54
09b905d0-5d1a-4cb3-96d0-12c26fc4127c,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_924,company924.com,Fintech,200-1000,e048c4f6-0fa8-4fe9-9dfc-a1e8eadcac2f,Lead,2023-09-15 11:27:22,2023-12-26 07:04:37
9284b405-d2e9-4746-aab2-d1f8bb3fc09e,c133e573-2208-4233-91cd-3d742dfb8915,Company_925,company925.com,E-commerce,51-200,99683b65-8561-4f18-9e69-e2ff9aab494c,Expansion,2024-02-03 21:38:26,2024-04-08 23:55:07
f4ef6ee3-d472-4491-a38d-1bc7d8143690,b9d9e952-3729-466a-99e4-8cb64954f439,Company_926,company926.com,E-commerce,11-50,7e1751f5-24eb-4b1e-859b-ae714182171b,Customer,2022-04-26 01:59:00,2024-10-04 18:05:04
691146b9-d6f4-45f3-9a8a-88fd97fb8d53,e64f2851-29a8-4c7e-83c0-58a984a05efd,Company_927,company927.com,SaaS,1-10,74f1f54d-dac9-4456-851e-48fc814e89b8,Lead,2024-06-15 08:54:28,2023-07-13 02:10:01
f4401336-2e84-42d7-b125-e6d1e0eb9d95,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Company_928,company928.com,Healthcare,51-200,3363c014-8c49-49a6-b442-7d7d34d946f1,Lead,2024-09-04 19:26:12,2023-04-25 02:48:58
97ea4e04-9d3e-41bd-a465-496f75ab2933,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_929,company929.com,Healthcare,1-10,04427370-8137-441f-83d8-660d27a94eb9,Churned,2024-12-02 08:44:56,2023-02-11 07:43:27
4932fc2b-a680-4bb4-a4f5-79a2e68515dc,ca6a3dd3-f966-452a-80ca-0cc1486d9554,Company_930,company930.com,Fintech,1-10,c864dc75-c266-4e7f-89da-e87e1aa88269,Expansion,2022-03-25 06:41:28,2023-07-13 16:31:23
80247ff9-21f9-4bb0-a76a-dafb3e9ca8bd,b8806616-764a-4f02-ac60-c718be6f04f9,Company_931,company931.com,Healthcare,51-200,ca3d9712-68c4-4306-a179-e35cda571d1c,Lead,2022-08-24 16:47:34,2024-03-07 15:11:10
6b6cc35d-f23a-498b-a616-c3fa4b8e60d5,c133e573-2208-4233-91cd-3d742dfb8915,Company_932,company932.com,E-commerce,200-1000,c8753b3e-8b95-463c-ae28-a9deb1b153e7,Customer,2022-08-20 18:29:20,2024-02-12 11:50:28
25c776d6-739e-480c-9948-2a7aafea34d6,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_933,company933.com,E-commerce,1-10,8de6eeca-df05-4c12-bbe5-86f76a0f3832,Lead,2024-05-24 08:10:51,2023-12-25 21:53:27
0329a120-542c-4481-ba36-09ca775558b3,a58288c3-b609-4d9e-976f-0788fc350808,Company_934,company934.com,SaaS,1-10,f919a242-fcbb-4d5a-a3f0-2f80e1eec926,Lead,2023-04-17 23:48:32,2022-06-03 04:22:52
b197e0f1-d297-4b43-afba-fdb97849bfd8,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Company_935,company935.com,SaaS,11-50,9ccc9770-7bbc-4e11-bc35-d21f1173e3c7,Churned,2022-05-13 07:46:27,2023-12-31 07:52:17
e257bc17-bde3-4232-8dd6-0faf2b3495b7,b9d9e952-3729-466a-99e4-8cb64954f439,Company_936,company936.com,Healthcare,200-1000,b1047233-536f-429d-bd91-53bf59ac3147,Churned,2023-01-21 13:13:46,2023-05-13 11:09:43
22adcb5e-516e-4768-b3f4-9ba1d8d15d52,b8806616-764a-4f02-ac60-c718be6f04f9,Company_937,company937.com,Fintech,1-10,17ec5aba-7738-45bf-be1e-ce27fd7aed70,Customer,2022-07-04 00:11:39,2022-11-12 13:08:30
f9ac3a36-b3d9-42ea-919b-7f8869123a8a,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_938,company938.com,Healthcare,11-50,2d63c039-36d7-4406-b22a-94a6d7df1ade,Churned,2024-05-16 22:28:14,2023-07-30 20:52:52
ac85ff3a-8bb2-46b5-a7ca-2cf5a25a084d,6220054f-7c0d-4f92-8962-9682f69b589b,Company_939,company939.com,Healthcare,200-1000,74f1f54d-dac9-4456-851e-48fc814e89b8,Lead,2023-10-09 12:05:31,2023-05-02 02:34:42
54ce7c26-119a-45b6-bd09-3a580ff8e4a8,eab23103-61b8-42e6-b8e4-27bdae31cde6,Company_940,company940.com,Healthcare,51-200,b3b65e98-2b0b-43c0-932b-99d83fb3bfe7,Lead,2024-07-30 21:09:37,2023-10-06 00:26:07
39f73457-45bf-4663-84d3-83c95018ce16,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Company_941,company941.com,Healthcare,51-200,394220d0-fe7f-42b3-9bc3-6eba674bf7cb,Churned,2024-07-15 01:13:10,2022-03-13 00:23:43
197b9734-45a7-4ce9-acd2-70c4d9ac7e07,c68acfda-6db5-405f-ab3d-9e54547cc5df,Company_942,company942.com,E-commerce,11-50,a2d16199-06dd-44ce-a8bd-4924ccdc11c9,Lead,2024-08-18 16:18:26,2024-05-23 20:26:30
b74da718-20c6-48ca-b420-b4c38825e125,fda10fd5-4541-4e82-a935-3502434627b7,Company_943,company943.com,Fintech,51-200,9939c65c-6099-4165-9562-cb53f2af8666,Lead,2022-12-17 14:13:34,2022-12-10 17:41:46
e404d7ae-54c6-4ac9-92d9-a2599f4c0476,c133e573-2208-4233-91cd-3d742dfb8915,Company_944,company944.com,E-commerce,1-10,8c966dc5-6602-4227-a1fa-bb73a6762ce0,Customer,2024-03-22 18:54:58,2022-08-15 16:23:35
e08f6677-d93a-4703-9a9b-96b7adc9ec4a,eab23103-61b8-42e6-b8e4-27bdae31cde6,Company_945,company945.com,Fintech,200-1000,cf277b4a-4feb-49c4-8401-d49263238ff4,Churned,2023-08-14 21:31:14,2022-01-26 04:43:18
2a10ad95-c85a-4f1a-ab1b-da4f2c8dff01,ca6a3dd3-f966-452a-80ca-0cc1486d9554,Company_946,company946.com,SaaS,1-10,7f32d997-2767-4f99-bd09-a7d53c879869,Lead,2023-12-01 20:23:47,2023-02-10 02:21:48
b80a0bc7-5c47-4754-b70b-6124e7dec3ec,874057f3-6a95-453d-8573-c217459f7c51,Company_947,company947.com,Healthcare,1-10,ec29af79-b6de-4aa4-9cbe-43918c4e2260,Churned,2023-11-19 17:50:07,2024-05-09 12:57:00
d2add5b7-38da-4d87-8c7c-edfe1d6e5cee,e64f2851-29a8-4c7e-83c0-58a984a05efd,Company_948,company948.com,E-commerce,51-200,78393b0c-b12d-4100-a434-d23d0627993e,Customer,2023-04-07 22:07:41,2024-06-26 06:17:14
6063f2b8-14f3-4f30-968f-88c04d9dffd8,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_949,company949.com,Fintech,1-10,79eb1a4e-3f0b-4961-a622-6420aed9260e,Churned,2024-07-03 05:48:26,2024-06-18 16:00:47
36e64973-59cd-4b69-a135-93541e1a019d,e64f2851-29a8-4c7e-83c0-58a984a05efd,Company_950,company950.com,SaaS,51-200,bb28cb72-a3b2-4a9c-98c7-774d2aafeddb,Lead,2023-10-29 03:56:06,2023-10-11 16:26:20
6b9b5b8d-2ce3-43ac-b276-e56d88775bf4,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_951,company951.com,SaaS,200-1000,0e582399-64bf-4258-86be-be52b5014c37,Churned,2023-04-20 09:24:02,2023-04-04 13:33:58
301bc5d6-ea20-468c-b89e-62842d19b236,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,Company_952,company952.com,Healthcare,200-1000,fe78ab0a-23a0-4933-aadc-0c80c97d964a,Lead,2024-06-02 08:02:35,2022-08-25 18:18:33
6462b347-b8fe-40da-bfe6-38a99a476dd1,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Company_953,company953.com,Fintech,1-10,c8554f8a-119d-4763-9c41-be6b664d2ec9,Lead,2024-08-22 17:34:36,2022-11-01 18:33:35
78157f50-2286-4a46-a3d4-03087c6f36e1,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Company_954,company954.com,E-commerce,11-50,9a5ae6ac-4b7d-4538-8f7e-fd6dc45804fb,Lead,2022-04-04 13:32:54,2023-05-28 10:16:09
d10c9cac-a73a-401e-acba-867b73215b53,eab23103-61b8-42e6-b8e4-27bdae31cde6,Company_955,company955.com,Healthcare,51-200,f5b42d30-0152-45fa-b415-bcb02d941022,Customer,2024-08-05 00:41:15,2022-12-24 07:42:57
9d55b330-239c-4504-8d57-2bcd721290c6,cd925617-c58a-49c7-83d5-41cb7915836a,Company_956,company956.com,E-commerce,51-200,0b8b9389-49bf-4bfe-9ffc-dece3ec0c133,Churned,2022-06-04 03:41:44,2023-08-14 01:27:11
19396aa9-5eb3-4454-9c2d-e4c3d762c549,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Company_957,company957.com,SaaS,1-10,f7f58d6f-e759-45df-9713-837d54d40011,Customer,2022-11-19 18:53:40,2024-06-04 03:17:33
c95ffe23-3761-468b-b6a0-7714c5630206,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_958,company958.com,E-commerce,51-200,0e56cabb-76fb-481e-8baf-426e1c79a91d,Churned,2024-08-29 16:53:26,2023-01-17 17:28:44
385f4c41-4728-4184-a2e9-d4fcff4f5ae4,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_959,company959.com,E-commerce,51-200,ba61e43e-b22e-4e85-a86a-db5c9da21267,Customer,2022-11-24 19:35:22,2024-02-15 15:18:30
abea8ea1-1b8f-462a-8a7f-248036ea7f4b,5050f307-f787-4047-8d37-2cedc48c3557,Company_960,company960.com,Healthcare,11-50,682b6bd6-5e94-4d2b-8c6a-5ce0c3c333a6,Expansion,2023-02-16 02:43:21,2024-05-05 09:26:29
895f63cd-3931-42ad-8ae6-cbbf38b5ccb4,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,Company_961,company961.com,E-commerce,11-50,574082e4-c905-4370-a1f7-a0bcc2405d32,Lead,2024-10-22 22:32:44,2024-10-13 21:33:13
00be35c4-252b-430c-b761-357188e94212,81f8b9ca-8346-463f-b3ae-e601e1966c97,Company_962,company962.com,Healthcare,1-10,feeaa2dc-027e-4691-b742-1a54db96ad33,Lead,2022-05-07 02:53:17,2024-11-29 20:55:56
686323f8-447d-406c-992f-62ccffc242b5,449be6aa-4bbd-4733-b7e2-79353d4d7005,Company_963,company963.com,SaaS,11-50,7b7a97b2-cfd7-441e-a4ee-97fc0fed4831,Customer,2022-09-01 23:30:46,2023-06-09 09:18:31
27a9e270-0c86-4421-b935-7bb2e078b0d8,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_964,company964.com,Healthcare,1-10,20f3cce6-d1bb-48bb-b0f9-8c136cef32ba,Expansion,2023-01-08 14:49:19,2023-02-04 17:50:12
3e24ac49-fac1-492a-8cf9-ef319a164d69,c133e573-2208-4233-91cd-3d742dfb8915,Company_965,company965.com,Healthcare,200-1000,3c7ea444-5210-499c-94d9-d1ba917a4d11,Lead,2022-09-28 00:14:19,2024-01-30 01:06:53
b14bb2cf-1a99-4f90-83ac-5fce39bb965f,a17c8e52-56cb-417f-9033-d0526bc2a589,Company_966,company966.com,Fintech,1-10,f63b54f0-e634-4d09-85ff-432d91d15187,Churned,2024-05-07 11:45:45,2024-09-23 20:06:11
0774758f-2b54-4be8-8929-9e9db16138e2,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Company_967,company967.com,E-commerce,200-1000,ca3d9712-68c4-4306-a179-e35cda571d1c,Customer,2022-04-27 14:37:16,2024-02-02 02:43:44
6e17b459-6046-4009-9cac-1eb1dd278800,fda10fd5-4541-4e82-a935-3502434627b7,Company_968,company968.com,SaaS,1-10,c469e182-fcf7-4349-80dc-ce4cad2584f8,Lead,2022-09-01 03:57:32,2023-12-17 20:57:01
465c34b1-4e75-4313-9488-668355851e69,32169ff7-ea26-43ca-9b8f-62b10788f98a,Company_969,company969.com,Healthcare,51-200,0b8b4554-e224-4549-b754-d62dd8684d8a,Lead,2022-01-05 03:45:29,2022-09-19 08:12:17
e51af964-e4e5-43df-be29-5bc33dc367bb,9768f287-3f7c-4f3f-9e85-28beb8a815f6,Company_970,company970.com,SaaS,11-50,7b7a97b2-cfd7-441e-a4ee-97fc0fed4831,Customer,2023-09-27 14:38:20,2023-07-02 02:04:45
0bf5427f-e320-4f77-ac2b-8d516b5d5edc,c68acfda-6db5-405f-ab3d-9e54547cc5df,Company_971,company971.com,Fintech,200-1000,5770bbdc-f814-473c-877d-2eeefea57342,Customer,2023-12-01 19:59:43,2022-09-20 22:40:59
53e24d26-e8ef-4ecc-94fc-c30d750d1f44,b9d9e952-3729-466a-99e4-8cb64954f439,Company_972,company972.com,E-commerce,1-10,61d9cc1f-8650-46d3-8e76-17f3e5384cd9,Churned,2024-12-06 21:37:07,2022-08-06 10:01:55
51832b1a-08c4-44c8-9740-f75b2ddd635b,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,Company_973,company973.com,Healthcare,11-50,f7f58d6f-e759-45df-9713-837d54d40011,Churned,2024-07-11 10:53:09,2024-04-29 00:43:26
ca3a5cd8-f457-45c9-b696-a55487b843c5,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Company_974,company974.com,E-commerce,1-10,feeaa2dc-027e-4691-b742-1a54db96ad33,Lead,2023-12-31 23:36:25,2024-01-29 13:45:07
ce4641ab-a8fc-4c6e-a642-8753f63d908e,b9d9e952-3729-466a-99e4-8cb64954f439,Company_975,company975.com,Fintech,11-50,f63b54f0-e634-4d09-85ff-432d91d15187,Lead,2023-03-29 10:56:00,2022-10-13 21:47:53
6c093240-670a-4e93-b932-2542aad8dab2,e64f2851-29a8-4c7e-83c0-58a984a05efd,Company_976,company976.com,Fintech,11-50,f919a242-fcbb-4d5a-a3f0-2f80e1eec926,Customer,2022-02-20 16:54:07,2024-04-22 04:19:36
d680eb65-f121-4ada-befa-b7446c001def,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Company_977,company977.com,SaaS,1-10,0cd83233-8d7c-4c22-832e-e8f49f72444d,Lead,2022-12-26 14:03:34,2024-09-24 00:23:27
fc48f365-8f27-4791-a026-0a142f2e1dd9,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_978,company978.com,Healthcare,200-1000,0a4ee897-8388-43e2-81eb-412fd19e9cf3,Lead,2023-03-24 13:19:43,2022-04-02 05:41:22
c3700e2a-f459-4e4a-87c5-ee6eeae8b3d4,f97e321b-ac65-4057-a901-09668427a33d,Company_979,company979.com,SaaS,200-1000,2e516f84-c3a3-4e89-9c7a-1cdc4543501c,Customer,2023-03-16 04:30:17,2024-03-24 22:03:49
3e4e58f7-05f5-4eb8-8a48-319b539f4dd4,308a661f-1cae-4c0d-a556-c6757629b1dd,Company_980,company980.com,Fintech,51-200,61d9cc1f-8650-46d3-8e76-17f3e5384cd9,Lead,2024-12-28 01:16:32,2022-02-22 13:02:27
fc63c97c-d75a-48a0-a1af-475cd3b18af6,f97e321b-ac65-4057-a901-09668427a33d,Company_981,company981.com,E-commerce,11-50,133e691b-40d6-486f-8adc-4ecd756f285a,Lead,2023-12-07 07:30:53,2022-04-26 11:14:18
5e31c70d-2e93-4c67-924c-7fe60dacdcb4,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_982,company982.com,SaaS,51-200,7a3afa18-73ae-4857-8125-b4a0ee7e25fe,Expansion,2022-04-21 13:46:25,2024-11-04 00:52:52
345cd385-4076-4514-a887-32969bdcffd1,b8806616-764a-4f02-ac60-c718be6f04f9,Company_983,company983.com,SaaS,51-200,fe78ab0a-23a0-4933-aadc-0c80c97d964a,Churned,2024-12-03 19:34:02,2022-03-17 08:44:51
32c71e84-e601-40bf-97fa-b12e5bf2506f,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_984,company984.com,E-commerce,1-10,2d63c039-36d7-4406-b22a-94a6d7df1ade,Customer,2022-12-29 14:40:12,2022-01-10 22:00:22
f7030173-d0b3-4a4f-b08a-648186c642bf,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Company_985,company985.com,SaaS,1-10,37759794-a032-4347-9da6-cb09a9f0ef24,Expansion,2023-02-15 23:18:40,2023-10-03 15:05:47
d6d0e98c-fed2-4582-8c06-b3ebb5527e15,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_986,company986.com,E-commerce,1-10,ad88ff6c-49a1-4644-8625-86e8bd8729f1,Churned,2024-08-28 23:51:05,2022-08-02 14:03:20
a386317b-9601-477f-b36c-87337f62a300,a58288c3-b609-4d9e-976f-0788fc350808,Company_987,company987.com,Healthcare,11-50,94bcac9f-76e2-4367-8cac-1a62d3a7936a,Churned,2024-07-05 04:56:58,2024-09-06 18:15:42
b5869762-a27e-4bff-9b44-0b12a8d96733,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_988,company988.com,E-commerce,1-10,88552613-4fa9-4dd8-912e-ddb543e969e5,Churned,2024-10-24 02:41:25,2022-12-26 12:27:44
949e6227-f054-4e84-a9f9-a41c17b1c126,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_989,company989.com,Healthcare,1-10,d71c75ee-a85d-47d8-a9e5-3084e4fd81b6,Expansion,2022-11-04 07:14:05,2022-04-16 14:01:42
5a8a619d-0b36-4160-a15d-a351b23e036b,fda10fd5-4541-4e82-a935-3502434627b7,Company_990,company990.com,E-commerce,11-50,ca5e7272-4f63-4503-8db7-6bb82d8b13eb,Expansion,2023-10-23 10:19:46,2022-08-23 14:47:36
e6fe2596-2290-45c1-90e2-e87d2f0705ba,c68acfda-6db5-405f-ab3d-9e54547cc5df,Company_991,company991.com,Fintech,11-50,52d0aacb-2754-4cb1-8b1d-a456f59710b9,Churned,2022-06-28 07:10:14,2022-01-15 04:49:06
f603179b-9b33-4b07-9716-3b0d966fde5b,a17c8e52-56cb-417f-9033-d0526bc2a589,Company_992,company992.com,Fintech,200-1000,29ff11a1-e922-478e-8966-c8d57b27446f,Lead,2024-04-25 22:45:25,2022-12-06 18:27:37
c6b3094f-5880-4654-a8e0-502d051ef71c,cd925617-c58a-49c7-83d5-41cb7915836a,Company_993,company993.com,Healthcare,1-10,14517dd4-9b04-4d7d-a763-597faab21a38,Lead,2022-12-16 05:30:13,2024-02-25 15:05:23
b0a048c3-c643-48ae-8081-809ec20e32b3,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_994,company994.com,Healthcare,1-10,8d958587-f4ff-41e2-95b0-789b097be1c9,Expansion,2024-10-03 01:34:21,2023-12-10 09:16:20
9738dbf8-faf3-49d1-8b92-15b8baa7e2aa,f97e321b-ac65-4057-a901-09668427a33d,Company_995,company995.com,Fintech,1-10,28e734b6-7e9c-4f43-9123-373189740fab,Expansion,2022-08-20 10:43:38,2023-08-03 17:55:49
e9375013-aba1-420e-99db-684bdaf2d595,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Company_996,company996.com,Healthcare,200-1000,0b8b4554-e224-4549-b754-d62dd8684d8a,Expansion,2023-02-17 15:29:46,2022-04-04 21:44:37
16c46b61-2026-4494-a92b-1e86459afcb0,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,Company_997,company997.com,E-commerce,1-10,f7f58d6f-e759-45df-9713-837d54d40011,Churned,2022-08-09 22:57:11,2024-08-17 18:34:01
68f24367-6b05-4670-8a08-0d953eae7469,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_998,company998.com,E-commerce,200-1000,df28c314-f535-47f9-9c28-01f78a2fded3,Lead,2022-04-21 22:21:06,2024-09-17 16:14:42
b4a43172-b9a0-4564-ba27-caebe08f9588,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_999,company999.com,Fintech,51-200,ca5e7272-4f63-4503-8db7-6bb82d8b13eb,Expansion,2022-04-03 15:28:02,2024-11-01 18:25:04
8a357285-9f62-46d6-b193-dd1c59ce7307,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Company_1000,company1000.com,SaaS,200-1000,9776ee7e-3e43-4e02-a87b-c007908651e3,Expansion,2022-09-15 18:02:59,2024-08-15 17:30:27
6e222d25-37a4-42a0-a1c6-7b623c6e3fca,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Company_1001,company1001.com,E-commerce,51-200,960ec32f-694d-454a-b280-7961288ef7a0,Customer,2023-04-23 20:35:58,2024-01-21 15:09:23
ac046e53-4f9a-4076-9dfa-9098871d9953,923fe915-37eb-4281-ba65-655838745c18,Company_1002,company1002.com,Healthcare,1-10,8aec6f74-a512-431c-b6c0-ce4317fc6ad4,Churned,2024-07-13 08:50:58,2024-10-21 03:54:06
f781e2a8-d1ee-41bd-922d-6f6bd7cb0146,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Company_1003,company1003.com,SaaS,51-200,a91f152b-bb2e-426e-bd21-bf654fa77b83,Customer,2024-06-03 05:34:36,2024-01-28 20:31:47
b52fedd8-18cf-43fb-b2f4-f5dd0d835d97,6220054f-7c0d-4f92-8962-9682f69b589b,Company_1004,company1004.com,SaaS,200-1000,0a4ee897-8388-43e2-81eb-412fd19e9cf3,Lead,2023-03-25 08:10:57,2022-01-25 10:31:22
6bc728e2-a774-4b79-a42d-7466426e7d20,b0b30ba9-1373-4d34-b2e3-4950984f2c16,Company_1005,company1005.com,E-commerce,11-50,0b8b9389-49bf-4bfe-9ffc-dece3ec0c133,Customer,2023-11-14 04:49:38,2022-01-11 06:31:35
dcf3e8ef-74ed-4a37-8732-35a3e67ecdb4,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,Company_1006,company1006.com,E-commerce,51-200,29ff11a1-e922-478e-8966-c8d57b27446f,Customer,2022-07-13 04:14:25,2024-04-06 18:19:10
69df6d8e-ac29-4ab0-a487-b082520bf7c5,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_1007,company1007.com,SaaS,51-200,df28c314-f535-47f9-9c28-01f78a2fded3,Customer,2023-12-30 02:19:36,2024-05-06 22:45:45
